Number of Samples,Number of Expert Queries,Mean Distance Travelled,STDEV Distance Travelled,Mean Reward,STDEV Reward
541954,541454,145.26017724038076,2.842170943040401e-14,22.870000000000775,0.0
544241,543741,30.18872685352259,3.552713678800501e-15,4.759999999999943,0.0
544717,544217,139.14877820937363,0.0,21.980000000000636,0.0
546915,546415,136.40654624025026,0.0,21.550000000000573,3.552713678800501e-15
549070,548570,52.30508178301618,7.105427357601002e-15,7.829999999999876,1.7763568394002505e-15
549853,549353,75.07764064016467,1.4210854715202004e-14,11.509999999999797,1.7763568394002505e-15
551004,550504,59.50017541443346,7.105427357601002e-15,8.879999999999855,0.0
551892,551392,160.46648981665882,0.0,25.12000000000113,3.552713678800501e-15
554404,553904,130.21923315745616,2.842170943040401e-14,20.890000000000466,0.0
556493,555993,141.4844202420525,0.0,22.25000000000068,0.0
558718,558218,52.21394839243597,0.0,7.739999999999879,0.0
559492,558992,141.81070020259227,2.842170943040401e-14,22.26000000000068,0.0
561718,561218,160.67473724939984,0.0,25.32000000000116,0.0
564250,563750,140.09663109722027,2.842170943040401e-14,22.130000000000656,3.552713678800501e-15
566463,565963,142.66782500265123,2.842170943040401e-14,22.3800000000007,0.0
568701,568201,143.03839642133224,0.0,22.410000000000704,0.0
570942,570442,141.15333411374328,0.0,22.300000000000686,0.0
573172,572672,57.42088594072536,0.0,8.57999999999986,1.7763568394002505e-15
574030,573530,159.75297033443854,2.842170943040401e-14,25.060000000001118,0.0
576536,576036,33.1496103400956,0.0,5.1099999999999355,0.0
577047,576547,133.4274712732265,0.0,21.190000000000513,0.0
579166,578666,154.00327833063562,0.0,24.03000000000096,3.552713678800501e-15
581569,581069,44.55589374356969,0.0,6.719999999999901,0.0
582241,581741,19.15457000315175,0.0,3.119999999999977,4.440892098500626e-16
582553,582053,52.860809570553144,0.0,7.859999999999876,8.881784197001252e-16
583339,582839,52.39973506004462,0.0,7.759999999999879,0.0
584115,583615,57.792624800719935,7.105427357601002e-15,8.599999999999863,1.7763568394002505e-15
584975,584475,57.27397949527265,0.0,8.559999999999862,0.0
585831,585331,137.20481347589364,0.0,21.89000000000062,3.552713678800501e-15
588020,587520,63.79483814469076,0.0,9.54999999999984,0.0
588975,588475,140.4038705268339,2.842170943040401e-14,22.130000000000656,3.552713678800501e-15
591188,590688,52.045473177855115,0.0,7.779999999999878,8.881784197001252e-16
591966,591466,131.13833297353293,0.0,20.86000000000046,0.0
594052,593552,142.26973077157254,0.0,22.280000000000683,0.0
596280,595780,42.879827361157545,0.0,6.509999999999906,0.0
596931,596431,57.710242698573346,0.0,8.61999999999986,0.0
597793,597293,159.88684592557297,0.0,25.17000000000113,3.552713678800501e-15
600310,599810,160.64314073391898,0.0,25.030000000001113,0.0
602813,602313,159.7957295695682,0.0,25.12000000000113,3.552713678800501e-15
605325,604825,52.17551427867462,0.0,7.779999999999878,8.881784197001252e-16
606103,605603,60.78388796976876,7.105427357601002e-15,9.109999999999848,1.7763568394002505e-15
607014,606514,56.609119674097954,0.0,8.429999999999865,0.0
607857,607357,131.48032776103355,0.0,20.890000000000466,0.0
609946,609446,52.20152541908144,7.105427357601002e-15,7.729999999999879,8.881784197001252e-16
610719,610219,135.79416716412248,2.842170943040401e-14,21.580000000000574,0.0
612877,612377,83.24289552082749,1.4210854715202004e-14,13.209999999999763,0.0
614198,613698,52.44187895825369,0.0,7.819999999999878,0.0
614980,614480,160.38157695312182,0.0,25.12000000000113,3.552713678800501e-15
617492,616992,52.03471497447572,0.0,7.689999999999881,8.881784197001252e-16
618261,617761,139.1799517540372,2.842170943040401e-14,21.960000000000633,0.0
620457,619957,159.00084615353825,0.0,25.14000000000113,0.0
622971,622471,146.1964787368499,0.0,23.08000000000081,0.0
625279,624779,162.68540526263354,0.0,25.40000000000117,0.0
627819,627319,138.52950229053278,2.842170943040401e-14,21.760000000000606,3.552713678800501e-15
629995,629495,52.1608875919949,0.0,7.749999999999881,1.7763568394002505e-15
630770,630270,124.6395826563843,1.4210854715202004e-14,19.950000000000323,3.552713678800501e-15
632765,632265,52.28762568067107,0.0,7.809999999999877,8.881784197001252e-16
633546,633046,52.24460495758473,0.0,7.719999999999881,8.881784197001252e-16
634318,633818,130.82025617219531,0.0,20.88000000000046,3.552713678800501e-15
636406,635906,140.63796255639838,0.0,22.020000000000643,0.0
638608,638108,131.05389305660452,0.0,20.86000000000046,0.0
640694,640194,142.96373388099386,2.842170943040401e-14,22.660000000000743,0.0
642960,642460,39.954246397064985,0.0,6.069999999999915,0.0
643567,643067,57.03780201908478,0.0,8.519999999999865,1.7763568394002505e-15
644419,643919,136.72005985871237,0.0,21.56000000000057,0.0
646575,646075,130.97550887254462,0.0,20.79000000000045,0.0
648654,648154,161.5904390590644,2.842170943040401e-14,25.45000000000118,0.0
651199,650699,322.4231375169665,0.0,50.35999999999855,0.0
656235,655735,170.01202966922915,0.0,26.39000000000133,3.552713678800501e-15
658874,658374,37.64548455196534,0.0,5.709999999999923,0.0
659445,658945,32.22745623924324,0.0,4.969999999999939,8.881784197001252e-16
659942,659442,159.47608674899408,0.0,25.00000000000111,0.0
662442,661942,159.06228449177118,0.0,25.030000000001113,0.0
664945,664445,51.8114373569741,0.0,7.679999999999881,0.0
665713,665213,162.06727480385854,2.842170943040401e-14,25.44000000000118,3.552713678800501e-15
668257,667757,56.62289814104132,7.105427357601002e-15,8.409999999999865,0.0
669098,668598,131.76651440315624,2.842170943040401e-14,20.850000000000456,3.552713678800501e-15
671183,670683,159.84815819174088,2.842170943040401e-14,25.250000000001144,3.552713678800501e-15
673708,673208,140.21184244227067,0.0,22.24000000000068,3.552713678800501e-15
675932,675432,137.04844658603108,0.0,21.65000000000058,3.552713678800501e-15
678097,677597,75.3255056631356,0.0,11.5899999999998,1.7763568394002505e-15
679256,678756,159.1149404201264,0.0,24.970000000001104,0.0
681753,681253,129.46957526251828,0.0,20.530000000000406,3.552713678800501e-15
683806,683306,19.130545228792393,3.552713678800501e-15,3.1099999999999777,0.0
684117,683617,160.20821942389074,2.842170943040401e-14,25.070000000001123,3.552713678800501e-15
686624,686124,137.96646944953073,2.842170943040401e-14,21.710000000000598,3.552713678800501e-15
688795,688295,59.474519356296454,7.105427357601002e-15,8.889999999999855,0.0
689684,689184,51.80464684119512,0.0,7.669999999999879,1.7763568394002505e-15
690451,689951,160.439735612918,0.0,25.26000000000115,0.0
692977,692477,129.69898173700173,0.0,20.620000000000424,0.0
695039,694539,137.58862627026042,0.0,21.660000000000586,0.0
697205,696705,301.1964270354807,5.684341886080802e-14,47.119999999999195,0.0
701917,701417,51.57994992466488,0.0,7.659999999999881,0.0
702683,702183,127.06808803289894,1.4210854715202004e-14,20.32000000000038,3.552713678800501e-15
704715,704215,157.03628761537362,0.0,24.580000000001043,0.0
707173,706673,145.9112201274192,0.0,22.820000000000768,0.0
709455,708955,162.03045825335587,0.0,25.12000000000113,3.552713678800501e-15
711967,711467,160.22084460842365,2.842170943040401e-14,25.250000000001144,3.552713678800501e-15
714492,713992,136.37611174740968,2.842170943040401e-14,21.540000000000568,0.0
716646,716146,138.33291214866588,0.0,21.7500000000006,0.0
718821,718321,154.45281245756453,0.0,24.050000000000956,3.552713678800501e-15
721226,720726,136.85873492607624,2.842170943040401e-14,21.62000000000058,0.0
723388,722888,159.91674404743043,2.842170943040401e-14,25.060000000001118,0.0
725894,725394,131.97853813051148,2.842170943040401e-14,20.810000000000453,0.0
727975,727475,133.5044386737274,2.842170943040401e-14,21.190000000000513,0.0
730094,729594,154.86447978369776,0.0,24.290000000000994,3.552713678800501e-15
732523,732023,139.6533901974531,0.0,21.900000000000624,0.0
734713,734213,139.58261020443837,2.842170943040401e-14,22.020000000000643,0.0
736915,736415,51.96329549501769,0.0,7.759999999999879,0.0
737691,737191,33.06386286367835,7.105427357601002e-15,5.1099999999999355,0.0
738202,737702,143.38511374115527,0.0,22.61000000000073,3.552713678800501e-15
740463,739963,322.19915511607144,0.0,50.45999999999854,7.105427357601002e-15
745509,745009,132.24280131190864,2.842170943040401e-14,20.96000000000048,3.552713678800501e-15
747605,747105,42.98120559013744,0.0,6.499999999999906,0.0
748255,747755,143.42458365223882,2.842170943040401e-14,22.550000000000725,0.0
750510,750010,137.22997027373725,0.0,21.640000000000583,0.0
752674,752174,126.26693681797246,0.0,20.180000000000355,0.0
754692,754192,159.9766218452419,0.0,24.840000000001083,0.0
